sessionsCount,sessionsWithMetricPercentage,sessionsWithoutMetricPercentage,pagesViews,subTotal,Url,Device,OS,metricName,averageScrollDepth,totalSessionCount,totalBotSessionCount,distinctUserCount,pagesPerSessionPercentage,totalTime,activeTime
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=phet%20colorado&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-7076173264&hsa_kw=phet%20colorado&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=CjwKCAjw1N7NBhAoEiwAcPchp5wdhdywDQJPB_Yd1LK_SZU31x-zFmFeYDTmdrcCrgMMdq8-yWimUxoCCw0QAvD_BwE,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=juegos%20didacticos%20para%20aprender&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=s&hsa_tgt=kwd-297010428224&hsa_kw=juegos%20didacticos%20para%20aprender&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=2&gad_campaignid=21591212112&gclid=CjwKCAjw1N7NBhAoEiwAcPchp4TwLbG_coAVC1f2cLIyzxCe84pniNGRy0gdpGmrfzDwC4KzVENE1BoChE4QAvD_BwE,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=8e0cdf8a-72bb-4aed-8f8e-2e9d93cb2844,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=8b10317c-c0c3-4ab7-99fa-84bc14c4c888&session_state=60436a26-a3ce-40c1-b4b0-9ccd43387d09&code=c0e568b0-3c63-4452-8b6a-9eb2c53f72e3.60436a26-a3ce-40c1-b4b0-9ccd43387d09.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,IOS,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=7c95bf80-b15a-4eeb-b236-e3162f94ae69,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=c8af5fc7-f164-4816-ae40-b0f18d322de3&session_state=d17b49e9-2d92-4e17-8006-79494d666491&code=d48adc0f-2210-48b5-a21a-52abadb1db22.d17b49e9-2d92-4e17-8006-79494d666491.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,IOS,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=dca80076-20f1-474a-a656-acaff192d825&session_state=b667fd00-00fd-4f7a-9833-90576e61ffe1&code=c17cd0fd-e14f-4b21-a3f5-8bac9a18a5e9.b667fd00-00fd-4f7a-9833-90576e61ffe1.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=4429d0eb-4a47-445a-8f73-d60c77c7bad3,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=481a3930-d8ca-434f-a3da-aa7f2d059d44&session_state=13b5cd66-3497-4648-8438-7009b1620e8a&code=c2ad1e5a-a144-42b7-aeac-71068a8e72f7.13b5cd66-3497-4648-8438-7009b1620e8a.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=d5c3d071-b0a5-494e-841d-9a0ca2fdbb67,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=juegos%20de%20aprendizaje&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-301665898268&hsa_kw=juegos%20de%20aprendizaje&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3nPchy-Mpyc5oGeTouaTJGOE&gclid=Cj0KCQjwsdnNBhC4ARIsAA_3hehlPSoWzukx-_edpY620innVRqKr9UVyV3LUVZgAYeFqVLEX3jR5pkaAmv5EALw_wcB,Mobile,Android,ExcessiveScroll,,,,,,,
27.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/high-school,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=f30fb164-192d-4914-a8ef-28d5255c4d00&session_state=c6933e5e-917d-41a6-b3b9-86237a55139e&code=b2ff68d7-ed2c-4bcb-9968-74533468fb14.c6933e5e-917d-41a6-b3b9-86237a55139e.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=73e40d27-e745-447a-8251-229dcbf66c8c&session_state=74816b03-956e-4397-8cd8-f6f273f347be&code=f4ca1690-c1e8-4a92-9f49-487ab5bbd81a.74816b03-956e-4397-8cd8-f6f273f347be.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=juegos%20de%20aprendizaje&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-301665898268&hsa_kw=juegos%20de%20aprendizaje&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3lL8utRhBY-61__s2aJkGHj0&gclid=EAIaIQobChMI8r3KkpqkkwMV-FRIAB3USTYgEAAYASAAEgI7IfD_BwE,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=recursos%20educativos%20digitales&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-305825956799&hsa_kw=recursos%20educativos%20digitales&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=CjwKCAjw687NBhB4EiwAQ645dqzD2hbYC9DGpbBuMTLvTErAFUC5yu0OP_ryOft1oqjH2msa9Ye-yBoC7D0QAvD_BwE,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=recursos%20educativos%20digitales&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-305825956799&hsa_kw=recursos%20educativos%20digitales&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=CjwKCAjwjtTNBhB0EiwAuswYhu1R0kfldOSQyGwOBOVoQTqDPeT2mC1viT1OcGjoBuNml01ZY68MJRoCwpUQAvD_BwE,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=3ea1f1aa-b94f-46ea-807a-46490d31e144,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=labster&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-306170640718&hsa_kw=labster&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3mjQzHLau0S-4jqqjf3jwWrp&gclid=CjwKCAjwjtTNBhB0EiwAuswYhk6PEgciDe88i1J6ioX7FePffpvijWFJ1B-qWygGcn4_Jvnko6XqORoCKOIQAvD_BwE,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/downloads#state=b4b0b99a-acaa-4954-8c63-1cba014ca716&session_state=1337fd0a-f0f8-41ff-a99e-574cf37b8012&code=ababf144-9b74-4423-8d00-c551dd035f69.1337fd0a-f0f8-41ff-a99e-574cf37b8012.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=052e4a25-6b94-431b-8003-d67f6ae8c296&session_state=85bb136b-f00e-4f77-a4df-5d81c572485d&code=22d5d4c2-ea96-4b39-83a3-fd446e59a189.85bb136b-f00e-4f77-a4df-5d81c572485d.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=c03e4535-a6f5-4561-8328-d3e5298fd302&session_state=5c1236e3-0fea-4f6a-8eb3-6ad3f08e810a&code=14284248-b13a-4366-b368-302b4f657165.5c1236e3-0fea-4f6a-8eb3-6ad3f08e810a.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=9670d0a3-3593-4e04-8b6b-eab460a02ced&session_state=882047e2-42fc-4edd-a199-93cd63f77044&code=58f63948-2c5e-4993-9431-138987f9bd14.882047e2-42fc-4edd-a199-93cd63f77044.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=431525d0-f588-4edf-bc58-a3449cb49308,PC,Windows,ExcessiveScroll,,,,,,,
90.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/elementary-school?%2Fregistration=,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=fcd7a4cf-2d59-4d08-bf64-e95e3abcfb78,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/elementary-school?%2Fregistration=#error=login_required&state=af60b788-b83b-4d89-b6d8-bd4148c7d0f7,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/es/educacion-basica-cl?utm_term=&utm_campaign=CAMPA%C3%91A%20AGOSTO%20SEARCH&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=17881191562&hsa_grp=140427997118&hsa_ad=613454947877&hsa_src=d&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3&gclid=EAIaIQobChMIvvKd4Nbq-QIVVf8oBR3pfAfsEAEYASAAEgICLfD_BwE,Tablet,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/auth/session/e89138ec-4979-4345-b8f0-3638d0eab7b8,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=5341eecd-2ecd-4ffd-b3b2-d28d74753e34,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=903d54c3-1450-4f35-b1e3-8411281b066a&session_state=60436a26-a3ce-40c1-b4b0-9ccd43387d09&code=b2d13a42-1d5a-4115-aca8-af545f098227.60436a26-a3ce-40c1-b4b0-9ccd43387d09.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,IOS,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=b3d7616d-08af-45c0-9928-7f4aff0931d9,PC,Windows,ExcessiveScroll,,,,,,,
65.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/elementary-school?%2Fregistration=,Mobile,IOS,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=124803f8-e9eb-4d18-8215-f957c5e0ed58&session_state=2f425d53-5c85-41bb-baf0-abeedaaa819f&code=725b71dd-ab51-458d-8d2e-c39db323590b.2f425d53-5c85-41bb-baf0-abeedaaa819f.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=b3daf255-58c1-45c1-8013-74f44d261f93,Mobile,IOS,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=juegos%20de%20aprendizaje&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-301665898268&hsa_kw=juegos%20de%20aprendizaje&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=CjwKCAjwjtTNBhB0EiwAuswYhqgxFGUP9sOdfi2_bPJPaCAjcAptZ39sWG_gUnZyLp9vTMfdI4-8IRoCZpAQAvD_BwE,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=fc1ba53f-df95-4a67-9aa1-55076d220353,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=simulador%20phet&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-434385050779&hsa_kw=simulador%20phet&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=CjwKCAjw687NBhB4EiwAQ645dgCsEyxbsK4xCZC-5jQKok18gppfHeIG_qtDaFc9WElJezyT4ZV-shoC9AgQAvD_BwE,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=54465431-9515-4d15-ad81-a0bd0ea5b994&session_state=d93a43c3-0b1f-4844-9c76-ee0d2f9dd8f0&code=5322b300-e41f-4a93-8fef-c1330b95058f.d93a43c3-0b1f-4844-9c76-ee0d2f9dd8f0.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=71864602-2eaa-4f9b-84f5-bde21e5bd832,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=1fede934-567a-43d2-86aa-ccfcd6945c34,Mobile,IOS,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=58d498b6-ab6c-49c4-be91-6f7069435824&session_state=b3efb241-60c4-48fc-915f-9aa333b9df03&code=6862cbe8-785d-45b4-95f7-edb0b1b33c5e.b3efb241-60c4-48fc-915f-9aa333b9df03.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=77dcdd67-32f7-4af9-8215-e4066deb8c03&session_state=91618a31-bfbc-4f19-8687-5a7b9e496a76&code=2381177f-5c49-48f1-929f-d2959f001603.91618a31-bfbc-4f19-8687-5a7b9e496a76.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=stem&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-11608200&hsa_kw=stem&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3k2lGbrCWMqJKG6RGVOs9TQL&gclid=CjwKCAjwpcTNBhA5EiwAdO1S9jioJwQcne18adm_EDDGulrzovfJyomfJkWPU3DEZF4D2R9fVmKDKxoCLz0QAvD_BwE,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/downloads#state=774b217c-be47-4be9-88ed-d17c216707d6&session_state=89bc0124-42f3-41d8-9c6d-20d9e3e13d92&code=00e96956-ba21-4e61-a5ac-97d9d37523cc.89bc0124-42f3-41d8-9c6d-20d9e3e13d92.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=plataformas%20de%20aprendizaje&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-299195145577&hsa_kw=plataformas%20de%20aprendizaje&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=Cj0KCQjwsdnNBhC4ARIsAA_3hegdKUEbgDE0QJ5mFWMGMwMXgITZa7LRQXXxwoNtoLIb4aFOSNEBfcsaAhs8EALw_wcB,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=f9a9d523-6230-4bdb-8dca-f0f41d679f45&session_state=cd7a26ae-d1e4-4572-8170-b5442e00b98b&code=d834fddd-49d5-4cff-b426-6ddeb42ff674.cd7a26ae-d1e4-4572-8170-b5442e00b98b.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,IOS,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=1bb1a74a-a73d-46d3-84b2-7fc365ddfd70&session_state=ce4f29e1-ce63-49fb-9c06-4e3c4e826b64&code=21fd4430-e9a9-446e-bb39-0e009e95b75e.ce4f29e1-ce63-49fb-9c06-4e3c4e826b64.03b1d69b-3912-413a-a496-8faa9b5b43fa,Tablet,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=3fea6399-24f2-4122-be94-230d8b9a0700&session_state=9caafb92-a6eb-4b69-9300-b0b4d5778a44&code=986455ee-a868-4aaf-b9f1-5569620b095c.9caafb92-a6eb-4b69-9300-b0b4d5778a44.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/?utm_term=phet%20colorado&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-7076173264&hsa_kw=phet%20colorado&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3nbm-sL0Ga4dAzGVyqDCH7qX&gclid=Cj0KCQjwsdnNBhC4ARIsAA_3heglqU6aO4zxJfBC96lrcQUAqZ9K8r19Dc28O4NdO2v7KLyIbFSOsdkaAqEsEALw_wcB,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=e3e22e1a-a034-4e1c-8934-527deb4b74cd&session_state=f7e5d9b7-09b5-46be-b27a-32eb15d8ffa5&code=e8248bbe-60c7-47e4-8226-473834bb515b.f7e5d9b7-09b5-46be-b27a-32eb15d8ffa5.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,IOS,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/hybrid-laboratories#state=6181e3b9-945c-4d2a-91b0-823711184aea&session_state=5c1236e3-0fea-4f6a-8eb3-6ad3f08e810a&code=dd0dec3c-1805-4cab-a3f6-2ce341fceda3.5c1236e3-0fea-4f6a-8eb3-6ad3f08e810a.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=7a2deb3c-27b0-454f-8c2b-ec4e77b58bb5&session_state=f6615eb4-00a0-44e8-8c77-5a82697069f3&code=c5cf20d0-0e18-4d72-9cf6-d0cec9d4b826.f6615eb4-00a0-44e8-8c77-5a82697069f3.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=dffd53c2-13e3-48da-9c7d-3e22d0d28eb5,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=ac1fa7b7-6cd4-466e-bd81-9fa3bc465d28,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=63ba341e-7895-4b53-82b2-853021848cd4,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=df9f4247-9230-47ec-8c0d-8beb9b169b08&session_state=7ec6315d-2e1b-4748-9f62-29f34f848ff8&code=9b1b67bd-4dad-42b2-a994-42610b283922.7ec6315d-2e1b-4748-9f62-29f34f848ff8.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=990b6d88-b346-4fc7-81a2-046a1b7dbc23,Mobile,IOS,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=a99fa246-be84-42d4-b17e-f80d46aba1a8&session_state=7937bd43-7cfb-4bde-be9d-ce2b0d9c2ba0&code=e9c3f9bd-c8a3-41d6-8766-792081a7840b.7937bd43-7cfb-4bde-be9d-ce2b0d9c2ba0.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=966f8f09-5a55-4a6a-baf6-110239b6f3d1,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=71a37646-269a-4811-9b1f-187c8357ea81,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=6012900f-dd8d-4444-9809-ae889950cc54,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=ca6b793f-90ae-4464-896b-2e7225a8631a,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=4ec7e326-4f3f-4c08-b0f7-70a838782be6,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=eb51b221-b638-45a8-844c-8b0285b40dc7,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=451b0b29-1523-4448-8466-ddf896e8c85a&session_state=dc516cd7-2479-4161-9f5e-62b8d59c8df1&code=4fdf23cb-af85-4940-b682-42a9a417b85a.dc516cd7-2479-4161-9f5e-62b8d59c8df1.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,IOS,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=a9f735a4-2162-4a14-a198-16be2206866a,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#error=login_required&state=68e49612-c2e2-4c02-89f2-e40cfebdbf6a,Mobile,IOS,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/cookie-policies,Mobile,IOS,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=e7b7bcec-e714-4951-88be-ba8778f9aef6&session_state=3f8a3a3e-3de4-4d96-bcb2-be427f2381fd&code=d76daad8-b983-4100-a759-dc42f34b6df7.3f8a3a3e-3de4-4d96-bcb2-be427f2381fd.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ExcessiveScroll,,,,,,,
30.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/elementary-school,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=3fec4f0c-89a5-4b6c-897c-e4bea528b67e&session_state=dfa5a103-de7d-447c-8762-e1398c8a14fb&code=3a472c47-983f-446e-b10c-05f2984445a6.dfa5a103-de7d-447c-8762-e1398c8a14fb.03b1d69b-3912-413a-a496-8faa9b5b43fa,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=c4c26b8e-8ef4-4851-a131-1805e535e41c,Mobile,Android,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/#state=c2ee317f-7026-47ef-a893-300c10786bb4&session_state=c5fe4a4b-c15d-4003-8041-3a9614abe16d&code=64ec8dbf-1b53-4969-9b95-728c090fcf31.c5fe4a4b-c15d-4003-8041-3a9614abe16d.03b1d69b-3912-413a-a496-8faa9b5b43fa,PC,Windows,ExcessiveScroll,,,,,,,
1.0,0.0,100.0,0.0,0.0,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=37925928-cd7d-4880-8241-8aec40f7fe22,Tablet,Android,ExcessiveScroll,,,,,,,
